酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Smooth Ambler Contradiction (50%, OB, 2018)", Smooth Ambler Distillery & Undisclosed,https://thewhiskyphiles.com/2018/07/30/contradiction/,null,US, 50%,https://thewhiskyphiles.files.wordpress.com/2018/07/smooth-ambler-contradiction-whiskey.jpg,"Smooth Ambler ContradictionAt Smooth Ambler, after we began merchant bottling the whiskey we call Old Scout, it occurred to us that at some point it may be fun and interesting to blend a little of the delicious bourbon we source with the smooth and sweet wheated bourbon we distill here in West Virginia. With that notion in mind, Contradiction was born; a blend of whiskey we make with whiskey we do not. Contradiction is non-chill filtered and is full-bodied, with notes of dried fruit and butter rum, and has the end-result of tasting like a four-grain bourbon.Mashbill: Merchant bottled bourbon made with corn, rye and malted barley married with homemade bourbon made with corn, wheat and malted barley.Distillation Process: Continuous column distillation and pot distillation.Aging: A blend of different straight whiskeys, there are different ages represented in Contradiction. The majority whiskey is more than 9 years in age.Source of grains: Grains from a variety of sources.Annual Production: Around 50,000 bottles.Official tasting notes:Full of oak, dried cherries, vanilla, and cinnamon creating a signature mature bourbon nose.  Sweet from the wheat and spice from the rye and a bit of leather round out the palate. Its viscosity creates a smooth and pleasant finish.","Sampled during the the #DrinkCraft 4th of July Tweet TastingConstructed from a mixture of young wheated bourbon distilled at Smooth Ambler distillery and an old Rye-rich Bourbon sourced by the distillery.My tasting notes:Appearance: Dark amber gold (11/20), medium-fine tears leave long fine legs.Nose: Coffee and toffee, caramel cinnamon-spiced latte, sweet corn notes are joined by some well-aged wood, vanilla essence,Taste: Sweet then dark, a wave of tobacco and wood tannins, dark chocolate, coffee grounds, mulched barkFinish: Long, spiced, borders on drying but polished caramel or highland toffee/butterscotch persists", £65.70
"Widow Jane 10 Years Old Single Barrel (45.5%, Widow Jane, Barrel #1791, 2018)","  Kentucky, undisclosed",https://thewhiskyphiles.com/2018/07/30/widow-jane-10-years-old-single-barrel-45-5-widow-jane-barrel-1791-2018/,null,US, 45.5%,https://thewhiskyphiles.files.wordpress.com/2018/07/widow-jane-10-year-old-whiskey3.jpg,"An excellent 10 year old bourbon from the Widow Jane range. This expression is distilled in Kentucky and brought down to bottling strength in New York with water from the Widow Jane mine in Rosendale. Every bottle is drawn from a single barrel, so alongside its core flavour profile, each one will have unique elements coming through.MOM tasting notes:Nose: Buttered rye bread, cigar box, butterscotch and mince pie filling.Palate: Earthy vanilla pod, salted caramel, dried cherry, sandalwood.Finish: An enjoyably oiliness lingers, balanced by brown sugar.","Sampled during the the #DrinkCraft 4th of July Tweet TastingA 10 year old Kentucky Bourbon that has been reduced to bottling strength using pure limestone mineral water from the Widow Jane Mine in Rosendale New York.My tasting notes:Appearance:  Caramel brown amber (13/20), rare medium-sized tears leave fine legsNose: Soft buttery caramel, brown sugar, toffee apples or caramel apple granny, tarte tatinTaste: Kirsch cherry liqueur, cleansing, polished oak and sandalwood, maple syrup, sweet and gentle spice, lighter in body than the preceding (and younger) Rye whiskeysFinish: Medium-long, burst of spices, drying, then some of the caramel returns, leaf tobacco and white pepper", £75.95
"FEW Rye (46.5%, OB, 2018)", FEW Distillery,https://thewhiskyphiles.com/2018/07/13/few-rye-46-5-ob-2018/,null,US, 46.5%,https://thewhiskyphiles.files.wordpress.com/2017/06/few-rye-spirit.jpg,"Bear witness to the revival of rye. Born of the hearty grain, our generous rye content is married with the sweetness of corn for a genteel interpretation of the venerable spirit. Aged in air-dried oak barrels, its spicy character transcends mere resurgence. This is the renaissance of rye. FEW Rye Whiskey.","Dram #2 from the #DrinkCraft 4th of July Tweet TastingA re-visit of FEW’s Rye Spirit drink, in the intervening years this seems to have increased its flavour profile and matured a little more, however due to the use of some spirit in here that hasn’t been matured enough it is unable to carry the name whiskey on the label.My tasting notes:Appearance: Dark amber gold (11/20)  slow medium droplet tears leave finer legsNose: Orange oil and saddle leather, popcorn, green banana & marker pen solvent – I like it! on revisit, more apples, slightly fresher and fruitier as well as softened or caramelised apple and sweeter, molten marshmallow and toffee-covered popcornTaste: Fruity, baked apple pie with cinnamon, banana split dessert, ripe banana, vanilla ice cream perhaps a hint of candied peel, touch of spearmint and honey.Finish: Long, balanced fruit and spice, fresh root ginger and cinnamon, lovely", £66.95
"Ragtime Rye (45.2%, OB, 2018)", New York Distilling Company,https://thewhiskyphiles.com/2018/07/13/ragtime-rye-45-2-ob-2018/,null,US, 45.2%,https://thewhiskyphiles.files.wordpress.com/2018/07/ragtime-rye.jpg,"At the dawn of a new century, before the turbulence of Prohibition, the stalwarts of saloons and brothels alike were Ragtime and Rye. The syncopated rhythms of a uniquely American music were punctuated by well-built melody and shades of harmony; to ask for a whiskey cocktail meant a hearty Rye in hand – bold, slightly spicy and full of warm flavor. From Lincoln to the Dust Bowl, the wrath of battle to the backyard barbecue, Rye Whiskey has waxed and waned like amber waves of grain, its popularity, only recently, reclaimed as a resolute American spirit.Distilled from rye proudly grown in New York State, this uncompromising whiskey is aged exclusively in full-size barrels to ensure robust flavor and nuanced finish. If the destiny of nations depends on cultural nourishment then ours may rest, in fulfillment, with Ragtime and Rye.MoM tasting notes:Nose: An elegant nose full of red berry and clean, classic rye notes. Touches of cherry, golden syrup and a hint of white pepper. Perhaps a whiff of salted liquorice.Palate: Brilliantly mouth-coating. The rye spice gets dialled up a notch here, alongside hearty helpings of nutmeg and cinnamon. Still has plenty of berry notes to it (think blackberry and a hint of raspberry), though now with a pleasing orange glaze.Finish: Subtly drying, with very evocative notes of fresh, juicy clementine lasting. Red rope liquorice, too.","Sampled during the 4th of July #DrinkCraft tweet tasting hosted by Steve @TheWhiskyWire and @MaverickDrinksAn American Straight Rye Whiskey produced by the New York Distilling Company; produced from a mashbill that has predominantly Rye grains (i.e. 51% or greater) and ‘Straight’ whiskey must carry an age statement if matured for less than 4 years – from Moms Description:New York Distilling Company’s rye whiskey has long been anticipated by cocktail enthusiasts around the world. Well wait no longer, mixologists, Ragtime Rye is ready to enjoy! Using a mashbill of 72% rye (which was specially grown for NYDC in New York State), 16% corn and 12% malted barley, then matured for at least three years in 53 gallon American oak barrels. The distillers in Brooklyn have created an excellent whiskey for all manner of rye-based cocktails – Manhattans ahoy!My tasting notes:Appearance: Dark gold (12/20), sparse medium-fine legs, slow oily tears.Nose: Wood polish, sweet and savoury, cherry cola, bubblegum, corn sweetness and rye spice perhaps a hint of linseed oil/putty, later vanilla custard and some sticky sweet floral notes, caramel, maple syrupTaste: Oily and syrupy on the palate, sweet, cherry kola kubes, linseed oil, caramel with menthol and eucalyptus, cherry throat lozenges/cough sweets, remarkably creamy and unspicedFinish: Medium-short, creamy sweetness subsides and a dash of freshly ground cinnamon, aniseed and black pepper emerges", £45.95
"John E. Fitzgerald Larceny Kentucky Straight Bourbon (46%, OB, 2017)", Heaven Hill Distillery,https://thewhiskyphiles.com/2018/05/02/larceny-kentucky-straigh-bourbon-whiskey-review/,null,US,  46%,https://thewhiskyphiles.files.wordpress.com/2018/05/john-e-fitzgerald-larceny-kentucky-straight-bourbon-whiskey.jpg,"Larceny Kentucky Straight Bourbon has its origins in the long and colorful history of John E. Fitzgerald and the Old Fitzgerald brand. According to lore, John E. Fitzgerald built a distillery on the banks of the Kentucky River in the 1870s and sold his fine Bourbon to rail lines, steamships, and private clubs. The Old Fitzgerald brand was first registered in the 1880s by S.C. Herbst, and was eventually sold to Julian P. “Pappy” Van Winkle during Prohibition. Pappy moved production of Old Fitz to his distillery where it became the first great wheated Bourbon and eventually one of the most famous Bourbon brands in the world.Larceny was hand selected by the Master Distillers to have a taste profile of a six-year-old Kentucky Straight Bourbon Whiskey. Made with wheat as the secondary grain, instead of the traditional rye, Larceny is a smoother tasting Bourbon.Official tasting notes:Color: Bright new copperNose: Fresh bread and toffee, with a note of butterscotchTaste: Buttery caramel and honeyed notes, with a rich mouthfeelFinish: Long, gently sweet and savory","Larceny is a smooth, small batch Bourbon that uses wheat as the secondary grain after corn/maize in the mashbill rather than the more usual use of rye.Larceny Bourbon gets its name from John E. Fitgerald, the bonded treasury agent who used his keys to the Kentucky warehouses to seek out and steal premium barrels of maturing bourbon, bottling them under his own brand Old Fitzgerald.My tasting notes:Appearance: Dark gold (11/20) slow-forming, medium-sized tears leave medium-fine legsNose: Strong, cedar wood or sandalwood, vanilla, oak, cigar boxes, sweet and fruity, peach skin, nectarine, golden syrup and honey, toasted oak, cereal, orange oil, fruitcake or sponge cake with orange oil.Taste: Light caramel, sweet honey and golden syrup, vanilla and a hint of cinnamon spice, with a touch of cider vinegar perhaps, aniseed and nutmeg, rich, creamy and syrupy, medium-full bodied, cereals, sponge-cake flavoured with orange oil.Finish: Medium, spirit, sweet polished cedar wood, fruit, hint of menthol or fresh mint leaf", £46.49
"Bernheim Original Kentucky Straight Wheat Whiskey (45%, OB, 2017)", Heaven Hill distillery,https://thewhiskyphiles.com/2018/04/10/bernheim-original-kentucky-straight-wheat-whiskey-45-ob-2017/,null,US, 45%,https://thewhiskyphiles.files.wordpress.com/2018/04/bernheim-original-kentucky-straight-wheat-whiskey.jpg,"At its launch, Bernheim Original Straight Wheat Whiskey was the first truly new variety of American straight wheat whiskey introduced since Prohibition. Heaven Hill Master Distillers saw an opportunity to give today’s whiskey connoisseurs a unique taste experience. Bernheim was the only straight whiskey to use winter wheat as the primary grain in its mashbill, giving it a soft, sweet flavor and medium finish.Today, on the front of the bottle, Bernheim proudly displays its finest attributes: Kentucky Straight Wheat Whiskey, small batch, and a 7 year age statement. With an age statement of 7 years, Bernheim Original Wheat Whiskey truly is well worth the wheat. It is the only straight wheat whiskey distributed nationally. As a straight whiskey, it meets the same criteria as Bourbon or rye—aged a minimum of two years in new, charred oak barrels, distilled at less than 160 proof, and contains no coloring, flavoring or blending agents. As a small batch product, it is made with a dump of 100 barrels or less.Official tasting notes:COLOR Brilliant copperAROMA Mildly sweet with hints of vanilla and honeyTASTE Hints of toffee, berries, & spice with fresh mintFINISH Soft toasted oak, elegant and warm","I’ve sampled wheated Bourbons before but this is possibly my first ever Wheat whiskey.My tasting notes:Appearance: Darlk amber (11/20), medium-large legs with medium tearsNose: This has a polished sweetness on the nose, polished hard toffee, old sweetie shops, wood polish or cleaning products, fruity banan and peach esters with cherry, some salt, well-buttered toast or spiced fruit teacakes.Taste: Medium-bodied, sweet honey, cinnamon buns & more buttered spiced teacakes, trail mix – salt and cereal with a little nuttiness, sweetie shop, sour cherries, softmints/spearmint, baked pastries and baking spices.Finish: Long, sweet then spiced and drying", £62.14
"Elijah Craig Small Batch Bourbon (47%, OB, 2017)", Heaven Hill Distillery,https://thewhiskyphiles.com/2017/12/05/elijah-craig-small-batch-bourbon-47-heaven-hill/,null,US,  47%,https://thewhiskyphiles.files.wordpress.com/2017/11/elijah-craig-small-batch-bourbon-whisky.jpg,"Small BatchThe signature Bourbon bearing the name of Rev. Elijah Craig, a Bourbon pioneer who is credited with being the first distiller to age his whiskey in charred oak barrels.Long before the term Small Batch even existed, our Master Distillers were hand-selecting just the right number of barrels to make Elijah Craig. This expertise and attention to detail give Elijah Craig Small Batch the right balance of rich flavor and full body. Each small batch carries a signature warm spice and subtle smoke flavor. A combination that belongs in any Bourbon fan’s regular rotation.Official tasting notes:Color: Burnished copperNose: Delightfully complex with notes of vanilla bean, sweet fruit, and fresh mintTaste: Smooth and warm; pleasantly woody with accents of spice, smoke, and nutmegFinish: Long, sweet, and slightly toasty","The replacement for the previous much-loved Elijah Craig 12 Years Old Small Batch Bourbon. Reportedly due to pressures on stock the 12 years old age statement was dropped, also the mention that a maximum 100 barrels per batch also?My tasting notes:Appearance: Copper bronze (12/20) medium-large tears leave thick legsNose: Sweet, vanilla-rich, vanilla seed pod, caramel, some fruits, stewed apples, lemon citrus fruit and mint leafTaste: Light & sweet, caramel or runny honey, vanilla, spiced cinnamon, nutmeg and white pepper, sweet corn grains, syrupy in texture with woody oak that becomes a little ascerbic and spirityFinish: Medium, drying oak wood, pepper spice and polished highland toffee", £36.83
"Evan Williams Black Label Bourbon (43%, OB, 2017)", Heaven Hill Distillery,https://thewhiskyphiles.com/2017/12/04/evan-williams-black-label-bourbon-43-heaven-hill/,null,US,  43%,https://thewhiskyphiles.files.wordpress.com/2017/12/evan-williams-extra-aged-whiskey.jpg,"Evan Williams is a smooth, easy to drink Bourbon named after Evan Williams who, in 1783, opened Kentucky’s first commercial distillery along the banks of the Ohio River. Many years and barrels later, we’re still producing Bourbon with the same time-honored methods that Evan Williams did years ago.Today, Evan Williams is the second largest selling Kentucky Straight Bourbon Whiskey in the US and the world, distilled just a few blocks from the site where Evan himself built his distillery.Evan Williams Black is 86 proof and aged far longer than we are required to by law. That proof and age leads to a Bourbon that we are proud of, made our way, and that is always rich, smooth, and full of character.Official tasting notes:Color: Medium AmberNose: Light with deep vanilla and mintTaste: Notes of oak, brown sugar and caramelFinish: Medium to long","The standard Evan Williams expression carrying a black label on the bottle, until recently this used to declare an age-statement of 7 years old. Now however it is declared as ‘Extra Aged’ and reputed to be constructed from Bourbon’s distilled at Heaven Hill distillery and matured from 5-7 years. A big seller in the US where its smoothness is appreciated.My tasting notes:Appearance: Copper amber (11/20) numerous medium tears and legsNose: Light toffee and caramel sweetness, vanilla, maple syrup, brown sugar, Murray mints, spearmint cream toffe candies, leathery tannins and oak woodTaste: Sweet, sugary fudge, caramel sauce, maple syrup, minty, spearmint, Murray mints and caramel corn candies, toffee covered popcorn, some spices like cinnamon, vanilla and cloveFinish: Dry, sweet, peppermint, candy corn, mint and white pepper", £24.83
"Jack Daniel’s Tennessee Rye (45%, OB, 2017)", Jack Daniel Distillery,https://thewhiskyphiles.com/2017/12/04/jack-daniels-tennessee-rye-45-brown-forman/,null,US, 45%,https://thewhiskyphiles.files.wordpress.com/2017/11/image002.png,"The latest whiskey recipe from the Jack Daniel Distillery brings together the distinctive flavor of rye with Jack’s time-honored method. While the recipe is new, we make sure each and every drop of whiskey is lightly charcoal mellowed, before maturing it in our handcrafted white oak barrels. It’s this process that gives Tennessee Rye a finish that’s unmistakably Jack, and with 70% rye grain, this new expression brings forward a spicy flavor that’s just as smooth sippin’.Official tasting notes:Color: Light amber.Nose: Gentle cinnamon, sweet stewed apple that develops into banana bread, light oak with lingering tobacco.Taste: Very dry start with vanilla and spice mid way through.Finish: Dry oaky finish with hints of light smoke and banana bread.","The standard Straight Rye expression from Jack Daniel’s has now been released, following on from their earlier Single Barrel Rye expression introducing their first new mashbill for over 150 years. This edition is batch produced and should have more continuity and perhaps less individuality found in the Single Barrel series but is essentially made from the same stock.Thanks to Brown-Forman and Eulogy PR for the sample.My tasting notes:Appearance: Dark copper gold (13/20), quick medium-sized tears leave long fine legsNose: Polished oak wood, sweet, fragrant and floral with hints of honeysuckle and jasmine, honey, maple chips, sweetroll pastry, yeasty dough, orange peel and orchard fruits, ripe bananaTaste: Linseed oil, orange peel, peach, pear and apricot, playdough, sweet, honey, caramac bars, caramel, fudge, brandy, a delicate powdered cinnamon spice develops and builds with more sweet maple syrup, ripe bananas and vanilla essenceFinish: Long sweet and cinnamon dusted spice", £32.99
"George T. Stagg 2017 Antique Collection (64.6%, OB)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2017/10/16/george-t-stagg-2017-antique-collection-64-6-buffalo-trace/,null,US, 64.6%,https://thewhiskyphiles.files.wordpress.com/2017/10/george-t-stagg-bourbon-bottle.png,":George T. StaggThis extremely hearty whiskey ages in new charred oak barrels for no less than 15 years.  Straight out of the barrel, uncut and unfiltered, the taste is powerful, flavorful and intense. Open it up with a few drops of water, sit back and ponder the wonders of the universe.2017 edition:The powerhouse favorite of the Antique Collection, George T. Stagg weighs in at 129.2 proof this year.  Past releases of this uncut and unfiltered bourbon have won many top awards, including “5 Stars – Highest Recommendation” by F. Paul Pacult’s The Spirit Journal. This year’s release contains bourbon from barrels filled in the spring of 2002. This batch contained 309 barrels, a few more than last year.  Storage location of these barrels varied across warehouses C, K, M and Q.  This whiskey tastes of expresso, chocolate fudge and tobacco.TASTING NOTES: Lush toffee sweetness and dark chocolate with hints of vanilla, fudge, nougat and molasses. Underlying notes of dates, tobacco, dark berries, spearmint and a hint of coffee round out the palate.",":Sampled during the Sazerac tasting with master blender Drew Mayville hosted by Royal Mile Whiskies on 6th October 2017. The 2017 release is at 129.2 proof or 64.6% ABV.Appearance:Light bronze/copper (12/20), medium-fine tears leave finer legsNose:Dark fruits, plum, black cherry, sweet molasses, dark chocolate, some leathery tannins as well as rich vanilla essence, more caramelised suagrs and hints of baking spices such as cinnamon and nutmegTaste:On the palate creamy vanilla precedes the dark fruit, brambles and cherries both black and dried, a hint of pimiento powder, sweetness builds from honey through fudge to chocolate covered toffees and rich molasses, overall reminiscent of Black Forest GateauxFinish:Long, sweet and dry spiced with plenty of ground woody and baking spices", ~ £140
"William Larue Weller 2017 Antique Collection (64.1%, OB)", Buffalo Trace Distillery,https://thewhiskyphiles.com/2017/10/16/william-larue-weller-2017-antique-collection-64-1-buffalo-trace/,null,US, 64.1%,https://thewhiskyphiles.files.wordpress.com/2017/10/william-larue-weller-bourbon-bottle.png,":William Larue WellerUncut and unfiltered, this hand-bottled bourbon is barrel proof. Weller substitutes wheat for the traditional rye grain, a production method pioneered by W.L. Weller.The Antique Collection’s uncut, unfiltered, wheated recipe bourbon is William Larue Weller. Previous editions of this wheater have won many accolades, including a Double Gold Medal at the 2016 San Francisco World Spirits Competition and “Bourbon of the Year” by Jim Murray’s Whisky Bible 2017.  The 2017 offering was distilled in the winter of 2005 and aged in Warehouses D, I, and P.  This bourbon registers in at 128.2 proof.  The bold flavors include toffee, marshmallow and leather.TASTING NOTES: Fragrant scents of caramel corn, new leather, plums, light toffee and pipe tobacco. The palate tastes of marshmallow, salted almonds, nougat, figs and dates. This whiskey finishes smooth, composed and flavorfully sweet.",":Sampled during the Sazerac tasting with master blender Drew Mayville hosted by Royal Mile Whiskies on 6th October 2017. The 2017 release is at 128.2 proof or 64.1% ABV and was aged for around 12 and 1/2 years.Appearance:Autumnal gold (13/20), thick well spaced legs interspersed with almost stationary medium tears.Nose:Sweet caramel and toffee, balanced spices, toffee apple, slightly bready or yeasty – wholegrain/wheatgerm, cherry, chocolate and coconutTaste:Viscous, full-bodied and chewy on the palate, vanilla and caramel precede fruity strawberry and blackcurrant, peppery, dark fruit, cherry, toffee and coffee, cinnamon, camp coffee and milk chocolate all present in the woody spicesFinish:Long, sweet fruity and woody with more gentle spices appearing", ~ £130
"Jack Daniel’s Single Barrel Rye (45%, OB, 2017)", Jack Daniel Distillery,https://thewhiskyphiles.com/2017/08/09/jack-daniels-single-barrel-rye-45-jack-daniels/,null,US, 45%,https://thewhiskyphiles.files.wordpress.com/2017/08/jack-daniels-single-barrel-rye-whisky.jpg,":Jack Daniel’s Single Barrel RyeOur first new grain bill in 150 years.This historic creation marries the smoothness of Jack Daniel’s with a unique 70% rye grain bill. Complex flavors of ripe fruit mingle with light toasted oak notes to create a taste rich with spice and a pleasant lingering finish. This is a big, bold rye that does not overpower.",":The first new grain recipe out of Jack Daniel’s distillery in 150 years is a tasty rye, made with 70% rye, 18% corn and 12% malted barley, what’s more they decided to release this mashbill in their Single Barrel range!Many thanks to Nidal Ramini at Brown-Forman for the sample.Colour:Golden brown/autumn leaves (15/20), numerous fine tears leave fine legs.Nose:Not as overtly sweet as Woodford Reserve’s Rye expression possibly due to the higher Rye and lower corn content of JD’s mashbill, this is sharper on the nose with powdery baking spices, cinnamon buns, malty barley and other cereal notes, nutty with almond and marzipan, beer, yeast and baking aromas followed by fruity cherry and bananaTaste:Neutral sweet/savoury, cereals and spices develop into yeasty bread, banana bread, bran, wheatgerm, rye bread & malt loaf, fruit develops as apricot and orange oil with a touch of cloves, dried fruit and nut ‘trail mix’ and oaky wood and hints of tobacco leaf and pepperFinish:Medium-short, woody oak present cinnamon and vanilla spice while cereal notes persist", £46.95
"Woodford Reserve Kentucky Straight Rye (45.2%, OB, 2017)", Woodford Reserve Distillery,https://thewhiskyphiles.com/2017/08/06/woodford-reserve-kentucky-straight-rye-45-2-woodford-reserve/,null,US, 45.2%,https://thewhiskyphiles.files.wordpress.com/2017/08/img_6850-edited.jpg?w=1200,":Woodford Reserve Kentucky Straight RyeWhen crafting our Kentucky Straight Rye Whiskey, we meticulously work with the five sources of flavor to ensure exceptional taste and a balanced flavor. Grain – the first of the Five Sources – is exactly sourced to produce the defined taste we’re looking for in every bottle of Woodford Reserve. Our mash bill contains 53 percent rye, resulting in a liquid with pronounced spice notes that’s sweetly hinted with fruit before a long finish.Made in the traditional style of Kentucky Ryes, Woodford Reserve Kentucky Straight Rye Whiskey delivers bold flavors of pepper and tobacco with a long fruit and sweetly spiced finish. It’s available for purchase in select markets throughout the country.TASTING NOTESProof: 90.4°Appearance: Rich honey.Nose: Spicy with distinct notes of rye, black pepper, cedar and cassia bark sweetened with a dusting of marzipan. Hints of pear, apple and almond dance in its depths.Taste: Clove, rye, mint, molasses, sorghum and honey mingle together with hints of apple and malt.Finish: Long and sweetly spiced.Serving suggestion: Rye Manhattan or Off To The Races",":Hailed as the Renaissance of Rye, it comes as no surprise that Rye Whiskey is making a comeback with some of the biggest Bourbon producers out there turning their hand to Rye-heavy mashbills. This example comes from Woodford Reserve distillery operated by Brown-Forman and is allegedly made up of 53% Rye, 14% Malted Barley and 33% Corn and is delivered at 45.2% ABV or 90.4 proof and was first released in 2015. Meeting the minimum 51% (majority) Rye required for it to be calle Rye whisky, but not deviating too far from Woodford’s Bourbon heritage, delivering a slightly softer style of Rye whiskeyMany thanks to Nidal Ramini at Brown-Forman for the sample.Appearance:Golden brown – like autumn leaves (15/20), numerous fine tears leave fine legs.Nose:Sweet and doughy, with granary flour bread, yeast and baking aroma’s sweetening into pastries, rich toffee, caramel and maple syrup, beeswax, polished oak wood, cherrywood, cherry, pear and runny honeyTaste:Clarified toffee and black pepper spice immediately signal the rye content, sweet honey, maple syrup, molasses, vanilla essence, clove, mint and cinnamon precede mixed baking spices, tobacco leaf, apple and pear fruits, this is light-medium bodied with a softer more bourbon character, and a touch of spirit and bubblegumFinish:Long, drying, tannic, leather, pepper spice and sweet dough", £43.43
"Rhetoric Orphan Barrel Bourbon 20 Years Old (45%, OB, 2014)", New Bernheim Distillery,https://thewhiskyphiles.com/2017/07/10/rhetoric-orphan-barrel-bourbon-20-years-old-45-diageo/,null,US, 45%,https://thewhiskyphiles.files.wordpress.com/2017/07/rhetoric-orphan_barrel-20.jpg,":20-year-old American whiskey created from stocks distilled at the New and Old Bernheim distilleries in Louisville and gathered from warehouses at the mothballed Stitzel-Weller distillery, Rhetoric will be available on limited release in the US this month.Diageo intends to reserve some stocks of Rhetoric for further aged releases under the brand over the next few years, which will progressively age as time goes on. The next release from Rhetoric will be a 21-year-old in 2015, before a 22-year-old in 2016.The drinks group claims the Rhetoric series allows consumers to see the effects of the maturation process through a collectable range of whiskeys.“Ageing whiskey is a fascinating process and one that whiskey aficionados around the world love learning about,” said Ewan Morgan, Orphan Barrel master of whiskey.“I’ve no doubt the progressive ageing and release of Rhetoric will merit some spirited debate among us whiskey geeks about which year tastes best.”Rhetoric is said to have notes of “smoked vanilla, toasted rye and dried fruit”, and carries an RRP of US$85.The Orphan Barrel Whiskey Distilling Co. is the “craft” whisky project launched by Diageo earlier this year through which the group plans to bottle and release several “lost and forgotten” whiskies. All releases under the umbrella are bottled at the Orphan Barrel headquarters in Tullahoma, Tennessee.Also in the range are Barterhouse and Old Blowhard.",":Having previously sampled the Barterhouse expression released in this range I was intrigued to sample more until I cam across Chuck’s comments on the whole obfuscation of this range. Interestingly this bottle was found languishing on a shelf somewhere by a friend and I though well why not? Diageo have since removed any PR about this release as it is now ancient history (having been released back in 2014 with yearly updates and increases in age-statements up to a 23 year old?)Appearance:Dark bronze gold (12/20) medium tears and medium legs but also thick and oilyNose:Putty. linseed oil, almonds, Bakewell tart, almond oil/essence, toasted flaked almonds, sponge cake, sweet, icing sugar, dusty, cherry jam, toffee and marzipanTaste:Polished toffee, shellac, beeswax, wood polish, zingy/fizzy, cinnamon spice, maple syrup, tannic oak, marzipan, toasted almonds, vanilla, oily – quite closed on the palate – chalky/limestone mineralityFinish:Medium-long, sweet almond Bakewell tarts persist", $90
"Barrell Bourbon Batch 4 (58.35%, OB, 2015)", Kentucky,https://thewhiskyphiles.com/2017/07/06/barrell-bourbon-batch-4-58-35-barrell/,null,US, 58.35%,https://thewhiskyphiles.files.wordpress.com/2017/07/barrell_bourbon_batch_4.jpg,":Barrell Bourbon Batch 4Kentucky straight Bourbon WhiskeyDistilled in Kentucky116.7 proof cask strength bottlingAged for 6 years, 4 months in charred white oak barrelsMash bill: corn, rye, malted barleyBursts of sea salt and slowly cooked peach preserves give way to smoldering Turkish tobacco across your tongue. Dark toasted English Muffins served sizzling hot, smeared with both lemon marmalade and sweet French butter immediately comes into view. This sweetness dissipates into dried licks of cedar-tinged lead pencil shavings. There is assertiveness to each sip; this whiskey is both sophisticated and confident. The Bourbon 004 merely whispers the 116.7 proof with raw honey in the finish that eventually leads to a long and salty peanut brittle ending. ",":Another Cask Strength Bourbon, sourced in the US and looked intriguing enough for us to be interested. Barrell Craft Spirits are purely a bottling company who source some of the finest spirits to bottle under their label. We just jumped at the chance of sampling another cask strength Bourbon!Appearance:Dark bronzed gold (11/20), medium-fine tears and long fine legsNose:Cinnamon and apple pie, fruity baked apples, cloudy cider or scrumpy – their is a slightly yeasty note to this too, citric fruits, warming, with baking spices, sweet maple syrup and vanilla custard, reduced with water more spices such as cinnamon powder are evident.Taste:Orange oil, wood shavings, cinnamon spice, maple syrup, fruity and spiced, sweet grains, corn syrup, estery ripe banana, bubblegum, leathery and tannic, briny and nutty like salted peanuts, medium-full bodied this is thick and oily on the palate.Finish:Medium-short, sweet spiced molasses, with water this becomes creamier with a mineralic/chalky note like crushed limestone or calcium and Edinburgh rock", ~$75
"Maker’s Mark Cask Strength Bourbon (55.7%, Maker’s Mark, Batch No. 15-03, 2015)", Maker’s Mark Distillery,https://thewhiskyphiles.com/2017/07/06/makers-mark-cask-strength-bourbon-55-7-makers-mark/,null,US, 55.7%,https://thewhiskyphiles.files.wordpress.com/2017/07/makers-mark-cask-strength-55-7.jpg,":Maker’s Mark Cask Strength BourbonFrom the barrel to the bottle at 108 to 114 proof, Maker’s Mark® Cask Strength retains the signature front-of-the-palate flavors of Maker’s Mark® – while amping up the oak, caramel, vanilla and spice to create a remarkable new bourbon.Though it’s bottled at a higher proof than either Maker’s Mark® or Maker’s 46® bourbons, Maker’s Mark® Cask Strength has a lower proof than most cask strength whiskies. To us, a higher proof can overwhelm a bourbon with a heavy alcohol taste. And at Maker’s Mark, we’ve always been about creating whiskies that taste “yummy.”Although Maker’s Mark® goes into barrels at a consistent entry proof of 110, the proof of Maker’s Mark® Cask Strength will vary.As water evaporates from the barrels as our whisky slumbers, the proof increases. But if you’ve ever lived in Kentucky, you know our summer temperatures can fluctuate wildly – so the rate at which our bourbon becomes the “angel’s share” also differs. As a result, we’re never 100% sure what the proof will be till we open the barrels.",":Our very first Maker’s Mark whiskey sampled and we go straight for the Cask Strength variant! Allegedly this is like the regular Bourbon cranked up to 11! It may be aesthetic but I have always admired Maker’s Mark individual wax sealing of  their bottles, harking back to a real hand-crafted ethos.Appearance:Bright bronzed amber (12/20) medium-large tears leave long medium legsNose:Sharp and spiced, sweet caramel, treacle and maple syrup and some floral sweetness too, spiced with vanilla, cinnamon, clove, pine sap, resinous oak wood and peanut butterTaste:Sweet molasses, nutty peanut butter & maple syrup, fudge, butterscotch, toasted nuts, some fruity baked apples and a little citrus lemon and grapefruit pith, with a little water the nutty and woody oak elements open out a little more and are balanced better against the sweeter and fruity elements with cinnamon, clove, star anise and fresh oak wood/sawn lumberFinish:Medium-long treacle, woody spices, baking spices and oak wood", ~£90
