酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"J.J. Corry The Flintlock 16 Years Old (46%, OB, Bourbon casks, 600 bottles, 2018)", undeclared,https://thewhiskyphiles.com/2020/01/06/j-j-corry-the-flintlock/, 16 Years Old,Ireland, 46 %,https://thewhiskyphiles.files.wordpress.com/2020/01/j-j-corry-the-flintlock-whiskey.jpg,J.J. Corry ‘The Flintlock’ won Best Irish Single Malt over 13 years old in the Irish Whiskey Awards 2018. A limited edition of 400 bottles is due for release in November. The Flintlock is a blend of three partially disgorged ex bourbon 16 year old single malt casks each specially chosen for their individual flavor profiles. It is our first small scale true Bonder’s Blend. It will be released in November 2018.The Flintlock is 100% 16 Year Old Single Malt from Ex-Bourbon Casks33.3% No. 11233 16 Year Old Single Malt33.3% from Cask No. 11221 16 Year Old Single Malt33.3% Cask No. 11197 16 Year Old Single MaltOfficial tasting notes:Nose: Sweet and light coconut ice cream with hing of lemon. In time some clover honeyTaste: Sweet start with mid-palate peachiness,"Sampled blind (sample JJ Corry III) as part of the JJ Corry Irish Whiskey Tasting #JJCorryWhiskey hosted by The Chapel Gate Irish Whiskey Company  and Steve @TheWhiskyWireJJ Corry Flintlock – 46% ABV – 16 Year Old Single Malt Irish Whiskey. Limited to just 600 bottles. Matured in first and second fill ex-bourbon barrels.My tasting notes:Appearance: champagne gold (4/20), numerous fine tears and tapered legs.Nose: Vanilla, creamy, sweet, crisp green apple, buttermilkTaste: Light bodied, green apple and lime citrus, lime curd, honey, vanilla, custard slice pastriesFinish: Long, icing sugar & honey sweet with sharp lime citrus", £96.95 available from Master of Malt (opens masterofmalt.com)
"J. J. Corry The Gael (46%, OB, 7500 Bottles, 2017)", undisclosed,https://thewhiskyphiles.com/2020/01/06/j-j-corry-the-gael/, null,Ireland, 46 %,https://thewhiskyphiles.files.wordpress.com/2020/01/jj-corry-the-gael-whiskey.jpg,"Named after a Bicycle J.J. Corry invented, Our first release The Gael took us just about two years to develop. First we sourced excellent quality and very rare mature Irish Whiskey. Then we set about classifying each cask we have into a particular flavour block. Finally we began blending to create a Classic Irish Whiskey, one bursting with juicy fruit flavours. The Gael has not spent any time on our farm, rather it is our first attempt at beginning to express the house style of whiskey we would like to make in the coming years, once our own stock is mature. Our first batch is only 7500 bottles.The Gael is a 60% Malt 40% Grain blend, and is a blend of some of the Oldest Whiskies we have in stock. It is comprised of:5% 26 Year Old Single Malt Ex-Sherry Butt27.5% 11 Year Old Single Malt27.5% 15 Year Old Single Malt40% 7 Year Old Single GrainOfficial tasting notes:Nose: Hints of fresh bergamot & beeswaxTaste: Ripe white stone fruit & lime, with minerality & pink pepper cornsFinish: Medium length, minerals again with dried grapefruit & apple notes","Sampled blind (sample JJ Corry II) as part of the JJ Corry Irish Whiskey Tasting #JJCorryWhiskey hosted by The Chapel Gate Irish Whiskey Company  and Steve @TheWhiskyWireJJ Corry The Gael – 46% ABV – Blended Irish Whiskey. Matured in a combination of sherry and first/second fill bourbon casks containing 11, 15, 25 year old malts and 7 year old grain.My tasting notes:Appearance: champagne gold (4/20), quick large tears and medium legsNose: Stone fruit, nectarine, peach, orange, praline, hazelnut or gianduja, toasted almond and milk chocolateTaste: Yellow plum, nectarine, peach, much smoother, light-medium bodied, some crisp, drying oak and hints of salt and spiced white pepperFinish: Medium, balanced sweet-dry with honey, fruit and wood in equal measures.", £76.95 available from Master of Malt (opens masterofmalt.com)
"J. J. Corry I  2 Years Old Grain Spirit (61.5%, OB, Sample, 2019)", undisclosed distillery,https://thewhiskyphiles.com/2020/01/06/jj-cory-i-2-years-old-grain-spirit/, Almost 3 years old,Ireland, 61.5%,https://thewhiskyphiles.files.wordpress.com/2020/01/img_0285.jpg?w=1200,JJ Corry Almost 3 Year Old Grain – 61.5% ABV – Cask Sample. Matured in an Old Forester bourbon barrel.,"Sampled as part of the JJ Corry Irish Whiskey Tasting #JJCorryWhiskey hosted by The Chapel Gate Irish Whiskey Company  and Steve @TheWhiskyWireMy tasting notes:Appearance: light champagne gold (3/20), large tears and medium legsNose: light, floral, grassy, green, biscuit, lemon citrus, melon, fresh, honey, a little white pepper spice, vanilla,Taste: Fruity, peach, lemon, lime, apple, zesty, lemon puff biscuit, orange sherbet, cinnamon, slightly oily,Finish: Long, zesty, fruity and spicy", null
"Woodford Reserve Master’s Collection 2014 Sonoma-Cutrer Finish (45.2%, OB, 36334 Bottles, 2014)", Woodford Reserve distillery,https://thewhiskyphiles.com/2019/12/09/woodford-reserve-masters-collection-2014-sonoma-cutrer-finish/, null,America, 45.2%,https://thewhiskyphiles.files.wordpress.com/2016/04/woodford-reserve-masters-collection-sonoma-cutrer-finish-whisky.jpg,"The Woodford Reserve Master’s Collection Sonoma-Cutrer Pinot Noir Finish is the latest in product innovation from Woodford Reserve, and marks the ninth release in the series. The Sonoma-Cutrer Pinot Noir Finish was produced by taking a batch of mature Woodford Reserve and finishing the spirit in Pinot Noir barrels freshly emptied and shipped from California’s famed Sonoma-Cutrer Winery. Take a look at our Master Distiller’s explanation behind his inspiration for Sonoma-Cutrer Pinot Noir Finish.Official tasting notes:APPEARANCE Rich, deep garnet.NOSE Bursting with rich red fruit and berry character overlaying a complex sprinkling of spice (cinnamon, clove), oak and dark caramel.TASTE Warm and fruit forward with notes of cherry, raspberry, blackberry followed by a crisp spiciness and subtle oak sweetness.FINISH Long and warm with lingering fruit and earthy oak character.","This Masters Edition takes Woodford Reserve Cask Strength Bourbon typically around 7 years old and matured it for a further 10 months in Sonoma-Cutrer ex french oak Pinot Noir casks – making it instantly not a bourbon as bourbon can only be matured in virgin oak casks! Sadly this means generally there is a lot less cask-finished Bourbon whiskies around to sample when compared to Scotch single malt for example. Thankfully The folks at Brown Forman / Woodford Reserve cared very little for the fact this wasn’t a classic bourbon and used the freedom of their Masters Edition range to try this out.My tasting notes:Appearance: Deep red gold with ruby highlights (14/20), medium-fine tears and thin legs.Nose: Sweet, maple syrup, strawberry marshmallow, plum sauce, spiced, star anise, cinnamon, chocolate-dipped strawberries, hints of biro ink, brown sugar, leather and vanilla.Taste: Oily and sugary, maple syrup, brown sugar, woody sugars, pencil shavings, biro ink, floral rose, fruity blackcurrant and bramble, raspberry, red apples, polished wood, chocolate, vanilla pods.Finish: Long, cinnamon spiced red apple pie, polished and resinous oak wood.", £119.90 available from Master of Malt
"New York Distilling Company 2 Year Old Rye Batch 3 (47.7%, That Boutique-Y Whisky Company, 461 Bottles, 2019)", New York Distilling Company,https://thewhiskyphiles.com/2019/12/03/nnew-york-distilling-company-2-year-old-rye-batch-3-that-boutique-y-whisky-compan/, 2 Years Old,America, 47.7%,https://thewhiskyphiles.files.wordpress.com/2019/12/new-york-distilling-company-that-boutiquey-rye-company-spirit.jpg,"The earliest distilleries in Brooklyn date back to the 1700’s  but it wasn’t until 2011 that Brooklyn Brewery co-founder Tom Potter and cocktail and spirits expert Allen Katz got together and founded The New York Distilling Company.Rye whiskey was the prevalent spirit of the NE States but largely disappeared after prohibition. The New York Distilling Company are part of its revival. Their rye is selected and grown exclusively by Pedersen Family Farm in the Fingerlakes Region of Upstate New York – a good 5 hour drive from Brooklyn.It’s the third bottling of rye from New York Distilling Company bottled by That Boutique-y Rye Company. Allen Katz is still on the label, but gone is the apple-shaped cask of the previous batches – in its place is a big ol’ beer bottle. There also seems to be some sort of super secret secret agent aiming a slingshot right at Allen! What could all this mean?!Official tasting notes:Nose: Chocolate-covered raisins, orange peel and and caramel drizzle. Fresh red cherries, new leather and toasted rye bread develop underneath.Palate: Raspberry ice cream, sticky toffee and root beer initially, with chocolate orange, drying nutmeg and a delicate floral note in support.Finish: Vanilla pod earthiness and red apples.Overall: A powerful, punchy young dram in the classic rye style.","Door #3 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 2 year old Rye spirit, distilled at New York Distilling Company and possibly matured inThis post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Dark amber gold (11/20), quick, medium tears and legs.Nose: Spiced and sweet, leathery and a touch fermented, yeasty beer and rye or sweetened sourdough bread, cinnamon donuts, orange and ginger marmalade with maraschino cherries.Taste: Light-bodied but lasting, sticky fruits, red berries and cherries, a little dark chocolate coating to them but once that melts away a rich black pepper and nutmeg spice is revealed, a little chilli oil heat also.Finish: Long, dry and spiced but with toasted oak wood and dark chocolate and chilli flakes.", £37.95 available from Master of Malt
"Bourbon Whiskey #1 24 Years Old (48%, That Boutique-Y Whisky Company, 8376 Bottles, 2018)", undisclosed distillery,https://thewhiskyphiles.com/2019/12/02/bourbon-whiskey-1-24-years-old-that-boutique-y-whisky-company/, 24 Years Old,America, 48%,https://thewhiskyphiles.files.wordpress.com/2019/12/bourbonwhiskey-batch1-24yearoldthatboutique-ywhiskycompany.jpg,"Style: BourbonLatest Batch: 1Released: December 2018Latest Batch Age: 24Latest Batch Size: 8376 bottlesLatest Batch ABV: 48%RRP: £199.95Now, now go about your business please – there’s nothing to see here. Don’t you know you’re in a restricted area? No unauthorised personnel allowed.Official tasting notes:Nose: High notes of dried peel and vanilla, flaming Christmas pudding gives way to pear drops and a light dusting of cocoa powderTaste: Insistent, buttery mouthfeel carrying a lorry load of vanilla, caramel and beurre noisetteFinish: Punchy, warm finish with great balance of the flavours","Door #1 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 24 year old Bourbon Whiskey from an undisclosed distillery!This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Luscious dark gold (14/20), rare, large droplet tears leave medium-fine legs.Nose: Sweet woody polish, brandy soaked Christmas pudding, caramel and butterscotch toffee, vanilla latte and mocha coffee’s, buttery Werthers original caramels covered in chocolate.Taste: Spun sugar and vanilla, some woody spices, vanilla, nutmeg and a touch of clove and orange oils, caramel, dark chocolate orange, maple syrup with black pepper.Finish: Medium-long, a burst of powdered baking spices subsides into orange and berry jam, charred oak wood and aniseed.", £199.95 available from Master of Malt
"Method and Madness Acacia Wood (46%, OB, 2500 Bottles, 2019)", Midleton distillery,https://thewhiskyphiles.com/2019/11/25/method-and-madness-acacia-wood-46-ob-2500-bottles-2019/, null,Ireland, 46%,https://thewhiskyphiles.files.wordpress.com/2019/11/acaciamm-776x1176.png,"“WHEN GREAT MINDS COLLIDE, UNTOLD CREATIVITY POURS OUT”Kevin O’Gorman, Master of MaturationHow would acacia wood casks, famous for ageing French white wines, impact our Irish whiskey? A postulation with a perfect result: a world first for Single Pot Still.This limited-edition release was initially matured in a combination of ex-bourbon and sherry casks, then finished in acacia casks.This calculated risk yields the rewards of the acacia’s tight grain, imparting a rich, nutty, chocolatey flavour, complemented by a mahogany hue.Official tasting notes:Nose: Sugared almond, wood spices and crushed cloves.Taste: Coffee beans, dark chocolate and chilli oil.Finish: Fading spices, charred wood and barley husk.","The second of our pairing of wood finishes to complement the Wild Cherry Wood finish was this Acacia wood limited edition. Imbuing a beautiful colour on the whisky already what did this one deliver…My tasting notes:Appearance: Dark bronze (13/20), fine tears, thin legs.Nose: Spiced tobacco, cherry, date, woody cloves, walnut, dry cocoa powder, coffee, roasted almonds, sugar coated and roasted nuts.Taste: Light bodied, roasted wood and dates, granary toast, nutty, Brazil nut, caramelised nuts from a street or fairground vendor, burnt and caramelized woody sugars.Finish: Long, mouth-coating, candied nuts, polished and spirity.", €92 available from Celtic Whisky Shop.com
"Method and Madness Wild Cherry Wood (46%, OB, 2500 bottles, 2019)", Midleton distillery,https://thewhiskyphiles.com/2019/11/25/method-and-madness-wild-cherry-wood-46-ob-2500-bottles-2019/, null,Ireland, 46%,https://thewhiskyphiles.files.wordpress.com/2019/11/wild_cherrymm-776x1176.png,"METHOD AND MADNESS is a spirit brand hatched from the minds of the Masters and Apprentices of Midleton Distillery. Our foundation of shared knowledge is unique to the Midleton. When great minds collide, incredible creations can emerge. At Midleton, our Master and Apprentice relationship runs deep, with generations of know how meshing with restless curiosity. There will be trial, and error, and brilliant bottled breakthroughs that start with “What if?” Restless hearts making inspired spirits.Innovation is nothing new to Midleton, but the new microdistillery has provided the copper canvas for experimentation to run free. The whiskeys coming out of this distillers’ playground provide a new taste from Irish whiskey history.“WE BOTTLED A WHOLE LOT OF CURIOSITY”Finbarr Curran, Apprentice Bond OperationsCuriosity got the better of us, but the result was better than we could have hoped.A world first, this limited-edition release is a Single Pot Still Irish Whiskey aged in ex-bourbon and sherry casks, finished in wild cherry wood casks.Wood from the cherry tree is characterised by its porousness; adding complex flavours of fine wine, capers and ginger spice.Official tasting notes:Nose: Box Hedge clippings, shredded ginger and coconut fibre.Taste: Fresh green herbs, black tea and pot still spices.Finish: Long and fresh, prickly spice and toasted hazelnut.","So my first Method and Madness whisky from the Midleton Distillery and Irish Distillers. Part of a pair of Irish pot still whiskeys that are matured in a wooden cask – thanks to the looseness of the Irish whiskey regulations this allows the use of wood other than the Scotch whisky demanded oak!My tasting notes:Appearance: 18ct gold (7/20), slow, well-defined, medium-fine tears and thin legs.Nose: Toasted wood, spiced unmalted barley, sharp citrus, possibly woody grapefruit, sweet banana, ginger and vanilla.Taste: Woody, spiced and gingery, a little thin and grain-like spirit character, crisp unmalted barley, spiced black and white pepper, banana split dessert, green and overstewed/tannic black tea.Finish: Medium-short, creamy, thin, sweet but tannic and spicy.", €92 available from Celtic Whisky Shop.com
"Balcones 3 Years Old Batch #2 (51.2%, That Boutique-Y Whisky Company, 212 Bottles, 2019)", Balcones Distillery,https://thewhiskyphiles.com/2019/11/14/balcones-3-years-old-batch-2/, 3 Years Old,America, 51.2%,https://thewhiskyphiles.files.wordpress.com/2019/11/balcones-3-year-old-that-boutiquey-whisky-company-whisky.jpg,"This right here is batch two of That Boutique-y Whisky Company’s Balcones single malt whisky, aged for three years before bottling! After it was distilled at Balcones in Texas, it was Tequila-cask-matured, so it’s full of all those lovely green vegetal notes. It looks like the Hell ‘n’ Back tour is still going, only this time The Brimstone Cowboys have a new spectator! He’s tending his agave plant while enjoying the fiery music, as you do.Official tasting notes:Nose: Perfectly balanced sweet and savoury notes, with vegetal and somewhat funky agave in the foreground, loads of smoked, dried herbs and a pinch of salt, with fresh berries and caramel in support.Taste: Almost oily mouthfeel, much more savoury than the nose may suggest with freshly cut grass and heaps of vegetal agave, with a burst of sharp lemon juice and a subtle suggestion of dried sour cherries.Finish: Heavy pepper spice on the finish, followed by more grassy notes fading into sweeter tones of tinned pineapple, with a lingering smokiness.","An Independent bottling from Balcones, a US distillery I haven’t sampled in a while. I remember being hugely impressed with much of their early stuff and so was eager to see what TBWC had discovered in this one.This is traditional pot still distilled single malt whisky that has been matured in ex Tequila casks.My tasting notes:Appearance: Dark mahogany brown (17/20) rare, medium-fine tears and thin legs.Nose: Sweet and herbal, corn syrup, vanilla, toffee, bourbon, treacle, maple syrup, toffee-covered popcorn, new pencil case and new paint.Taste: Treacle, refined, corn syrup, vanilla, bourbon biscuits, molasses, ripe cherry fruit, plum, slight chipotle chilli heat, dry and leathery.Finish: Long, sweet, smooth, vanilla toffee.", £69.95 from Master of Malt
"Fercullen 14 Years Old Single Malt (46%, OB, 2019)", Undeclared distillery,https://thewhiskyphiles.com/2019/11/14/fercullen-14-years-old-single-malt-46-ob-2019/, 14 years old,Ireland, 46%,https://thewhiskyphiles.files.wordpress.com/2019/11/fercullen14-bottle.png,"Carefully selected from rare stocks of aged Irish whiskey, Fercullen 14-Year-Old Single Malt has been expertly distilled and set aside to mature in bourbon barrels by one of Ireland’s most accomplished Master Distillers Noel Sweeney. “This is a truly remarkable whiskey, a smooth, satisfying, perfectly balanced and easy to drink Single Malt Irish Whiskey,” says Master Distiller Noel Sweeney.  “Exclusively matured in fresh bourbon barrels for over 14 years it has married oak and bourbon tones with a fruity, clean malty spirit to deliver a classic with maturity beyond its years.”Official tasting notes:Nose: Honey, vanilla, sweet malty, spice, almonds, cinnamon, rich plums, clean and fresh.Taste: A refreshingly smooth and complex nectar deliver layer upon layer of smooth, silky sweet malt with crisp oak.   Spicy, fruity, nutty, complex and tasty.Finish: Malty to start with a lingering sweet spice malt and fruity fresh finish.","The Fercullen range of whisky is produced by The Powerscourt Distillery. Sourced Irish malt whisky, bourbon matured for a minimum of 14 years.This post was sponsored by The Powerscourt Distillery by provision of The Fercullen Trilogy Gift Pack.My tasting notes:Appearance: Mid-gold (6/20), medium-fine tears & thin legs.Nose: Sweet and fruity, apple, pear, honey, vanilla, toasty oak, crisp barley malt and fermented banana.Taste: Smooth, juicy apple and oak, tropical papaya and pineapple, a touch of orange oil, marmalade with ginger, hazelnut puree and vanilla cream.Finish: Medium, zesty citrus peels, sweet and sour oak.", €92.95
"Fercullen 10 Years Old Single Grain (40%, OB, 2019)", Undeclared distillery,https://thewhiskyphiles.com/2019/11/14/fercullen-10-years-old-single-grain/, 10 years old,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2019/11/fercullen10-bottle.png,"Carefully selected from rare stocks of aged Irish Whiskey, the Fercullen 10-year-old Single Grain Irish Whiskey has been aged exclusively in white oak for over a decade before being recasked to mature in fresh bourbon barrels.  Balanced, with light, sweet, subtle tones, this inspiring Irish whiskey lends character and company to any occasion.“This is an exceptional 10-year-old Irish whiskey” says Master Distiller Noel Sweeney. “It delivers light, subtle tones that reveal an underlying complexity and smoothness that lends character to any occasion.”Official tasting notes:Nose: Sweet vanilla, citrus, honey, spice, almonds, candy orange and oak Taste: Smooth, sweet, crisp grain with complex combinations of oak, fruit, and sweetness.Finish: Silky to start with a long lasting sweet, vanilla oak finish.","The Fercullen range of whisky is produced by The Powerscourt Distillery. Sourced grain whisky double-matured in ex-American oak / bourbon barrels for a minimum of 10 years.This post was sponsored by The Powerscourt Distillery by provision of The Fercullen Trilogy Gift Pack.My tasting notes:Appearance: Light champagne gold (4/20), medium-large tears & tapered legs.Nose: Vanilla, creamy, a little floral, milled cereal flour, white chocolate, apple pie with cinnamon and cream.Taste: Custard cream biscuits, vanilla, biscuit, cereal, apple, lemon juice, buttery hazelnut puree or oil.Finish: Medium-short, zesty, lemon and orange oil or zest, candy apples.", €57.50
"Fercullen Premium Blend (40%, OB, 2019)", Undeclared distillery,https://thewhiskyphiles.com/2019/11/12/fercullen-premium-blend/, null,Ireland, 40%,https://thewhiskyphiles.files.wordpress.com/2019/11/fercullenprem-bottle.png,"A blend of carefully selected casks of aged malt and grain whiskeys, Fercullen Premium Blend Irish Whiskey, is aged in seasoned oak giving it a rounded smoothness and unique depth of flavour that draws from a rich background of grain, malt and toasted oak.“This exquisite Irish whiskey represents the blending together of carefully selected casks of aged malt and grain whiskeys,” says Master Distiller Noel Sweeney.  “Mellowed by time in a soft Irish climate, tones of citrus and vanilla emerge from grain, malt and oak.”Official tasting notes:Nose: Sweet vanilla, citrus, honey, spice, almonds, candy orange peel, oak.Taste: Smooth, crisp, grain, combinations of malt, caramel, fruit, and sweetness.  Finish: Long lasting sweet vanilla and toasted oak finish. ","The Fercullen range of whisky is produced by The Powerscourt Distillery. Opened in March 2019 this liquid has been sourced from other Irish distillers and blended to a recipe likely in the intended style that Powerscourt hope to produce themselves one day when their stock is old enough.This post was sponsored by The Powerscourt Distillery by provision of The Fercullen Trilogy Gift Pack.My tasting notes:Appearance: Light gold (7/20), medium tears & legs.Nose: Lemon and vanilla, lemon puff and custard cream biscuits, cereal, honey, nutty and a hint of furniture polish.Taste: Medium-light bodied, pleasing, vanilla fudge, highland cream toffee, butterscotch, citrus and apple fruits, cream and honey, all well-integrated and smooth.Finish: Medium-short, creamy, sweet and a touch citric and vaporous.", €44
"Chita  4 Years Old 2009 G13.1 A Complete revelation (58.3%, SMWS, Virgin Oak Puncheon, 622 bottles, 2014)", Chita distillery,https://thewhiskyphiles.com/2019/11/12/smws-g13-1-a-complete-revelation/, 4 Years Old,Japan, 58.3%,https://thewhiskyphiles.files.wordpress.com/2015/07/smws-g13.1.jpg,"Flavour: Juicy, oak & vanillaThe Panel were awestruck by this dram of intense beauty. Luscious mango and pineapple juices accompany lychees, Bounty Bars and fragrant lemongrass. The oak is remarkably fresh and fruity with toffee, marshmallows and damson jam. Gingerbread spice is complimented by creamy milk chocolate and impossibly rich vanilla custard. With water, cherryade, butterscotch, orange oil and fruitcake are entwined in seemingly endless complexity. Theres pear crumble, fruit cocktails, coconut and gorse bush and a bourbon vanilla milkshake. Candied fennel makes a brief appearance before plum crumble is served up with a toffee bourbon sauce.Colour: Peach sunset Drinking tip: Give it time and you will be rewarded Distilled: October 2009 Outturn: 622 bottles","Released back in 2014 when Japanese whisky was still reasonably priced and affordable for the average person. This was the first bottling from Grain distillery #13 by the Scotch Malt Whisky Society and hails from the Chita grain distillery in Japan. Buried in my to be sampled/inbox for some time. I was looking for a light starter to a tasting session the other week and spotted this young #G or grain bottling and assumed that would suffice.My tasting notes:Appearance: Dark brown gold (12/20), medium-large tears and medium legs.Nose: Fresh, coconut, vanilla, sweet honey, green and floral, roses and rosewood or sandalwood, woody oak, coloured pencil shavings woody and slightly waxy or plastic.Taste: Woody and spicy, cinnamon, nutmeg, ginger, gingerbread, wood shavings, foam banana sweeties (esters), milkybar white chocolate buttons a hint of tobacco leaf, chewy and woody, damson fruit?Finish: Long, oily, coconut, vanilla, a little drying oak.", £92
"Kamiki Blended Malt Whisky (48%, OB, 2018)", Kamiki,https://thewhiskyphiles.com/2019/10/21/kamiki-blended-malt-whisky/, null,Japan, 48%,https://thewhiskyphiles.files.wordpress.com/2019/10/kamiki-whisky.jpg,"Perfectly balanced with heather honey, sweet caramel, Japanese plum, balanced oak, peat and toffee with hints of sandalwood and green tea. Non chill-filtered at 48% alcohol to keep its natural flavors at maximum. Blended at its peak flavor, rather than a predetermined ratio. As a result, each batch is unique and limited with stocks.We wanted to celebrate the timeless alcohol tradition of the region by blending a Japanese style whisky that harmonizes Japanese nature and artisanship.We choose rare Japanese malt whiskies, finest malt whiskies from the rest of the world and fuse this unique blend with the highest quality pure spring water from Japan.Yoshino Sugi, most commonly known in English as the “Japanese Cedar” is indigenous to Japan. For centuries it is being used to make temples. Japanese Cedar is also known for its pleasant fragrance and soft texture that help calm the mind and the body.Yoshino Sugi is considered to be the best wood for making local drink casks because of its scented refreshing flavor and wooden aroma. Our blend is rested for a second time in Yoshino Sugi casks to capture a perfectly smooth taste, a scent of sandalwood on the nose and a zest of green tea in the finish. This second maturation makes our whisky unique.","Kamiki whisky is made in Nara, Japan by blending Japanese and world malt whiskies and then further maturing them in Japanese casks such as Japanese Cedar for this expression.This was part of a Japanese whisky tasting with The Whisky Wire & Dekanta – thanks to Tom at Toms Whisky Reviews for sharing some of his sample with me.My tasting notes:Appearance: Dark copper/ruby (13/20) tapered medium-fine tears and fine legs.Nose: Spicy and woody, cinnamon powder, balsa wood. cedar, brown and woody sugars, wood smoke, toffee, honey, malted barley, clove, baking spices, slightly herbal.Taste: Sharp and spicy, with a molasses sweetness, highland toffee, clove, cinnamon, aniseed, mace, cedar wood and wood smoke, slightly polished wood and quite light on the palate/in body.Finish: Slightly bitter and sharp as well as spicy, woody, popcorn, cinnamon bubblegum, herbal.", £52.20 available from Amazon.com
"The Whiskymaker’s Reserve No.1 (60.6%, OB, 5922 Bottles, 2019)", The Lakes Distillery,https://thewhiskyphiles.com/2019/10/08/the-whiskymakers-reserve-no-1/, null,England, 60.6%,https://thewhiskyphiles.files.wordpress.com/2019/10/the-lakes-whiskymakers-reserve-no1-whisky.jpg,"The Lakes Single Malt Whiskymaker’s Reserve No.1, bottled at cask strength (60.6% ABV) to ensure maximum flavour, is a full-bodied expression, matured principally in finest, meticulously sourced PX and red wine oak casks, comprising American, Spanish and French oak. Non-chill filtered and bottled at natural colour. Each bottle of The Whiskymaker’s Reserve No.1 is individually numbered.The nose is rich and vibrant with vanilla, chocolate and wood spice, layers of dry fruits, ginger and orange on the palate and a long, warming finish.The Whiskymaker’s Reserve is an artistic exploration of oak and blending; of flavour evolution and defining a house style. Creating a new whisky requires a framework of sorts, but there has to be room within it to play, to follow gut feeling and instinct. The architecture of each release of Whiskymaker’s Reserve will evolve in keeping with both our increasing sherry cask influence and our sense of adventure.","The inaugural single malt whisky (i.e. 3 years old) release out of The Lakes Distillery, and the first to truly showcase their intended house style from their new whiskymaker Dhavall Gandhi. Dhavall brings plenty of his experience working with sherry casks from his time at The Macallan distillery in Speyside.This post was sponsored by The Lakes Distillery by provision of a sample of this product.My tasting notes:Appearance: Light amber gold (9/20), fine tears and medium-fine legs.Nose: Spiced, a little prickly and almost herbal in places, dried fruits, raisin, red berry and red apples are joined by cinnamon, chocolate and honey.Taste: Polished wood, orange peel both fresh and a little candied with ginger and dark chocolate, vanilla, caramel, creme brulee, polished highland toffee.Finish: Long, warming spiced toffee and tannic red apple skin", £65 available from The Lakes Distillery
"Cotswolds 3 Years Old Batch #1 (50.4%, That Boutique-Y Whisky Company, 1783 Bottles, 2018)", Cotswolds Distillery,https://thewhiskyphiles.com/2019/10/08/tbwc-cotswolds-3-years-old-batch-1/, 3 Years Old,England, 50.4%,https://thewhiskyphiles.files.wordpress.com/2019/10/cotswolds-3-years-old-batch-1-tbwc.jpg,"A fine sip from Cotswolds Distillery, they’ve been producing outstanding natural spirits since 2014. This is a balanced whisky carrying a real depth of flavour from time spent in the finest oak casks and was made using locally sourced and hand turned Cotswolds barley. Have you ever been to this lovely part of the world? It’s ever so quaint, as depicted on our label artwork. You’ll always receive a friendly welcome whenever you visit and… hang on, what’s that poking out from underneath the bushes? You’ll do well to remember that every village has its secrets.Official tasting notes:Nose: Sweet and rich on the nose – there’s caramelised almonds, sweet pineapple, cherries, a hint of vanilla too.Taste: The sweetness continues, but citrus-y warmth interjects – there’s lemon, orange and grapefruit.Finish: Quite a leafy,, fresh finish with green grapes, freshly cut grass and a dash of lemon.","My first sampling of England’s Cotswolds distillery comes via the indie bottler That Boutique-Y Whisky Company, with this 3 year old expression.My tasting notes:Appearance: Bright yellow gold (8/20), numerous fine tears and medium legs.Nose: Sweet, vanilla, bright, citrus fruits, apple green and zesty skin, coocnut, milled barley flour, elderflower syrup and polished wood.Taste: Zesty and sharp on the palate with lime zest and coconut, a little green coconut flesh and cream, green banana, thick and oily, white pepper, malted barley, sharp and tannic oak wood and sandalwood.Finish: Long, dry, spiced ginger and grapefruit", £58.95
"Jameson 18 Years Old Bow Street Cask Strength (55.3%, OB, 2018)", Midleton distillery,https://thewhiskyphiles.com/2019/06/26/jameson-18-years-old-bow-street-cask-strength/, 18 Years Old,Ireland, 55.3%,https://thewhiskyphiles.files.wordpress.com/2019/02/jameson-bow-street-18-cask-strength.jpg?w=899,"Jameson Bow Street 18 Years is a special blend of rare pot still and grain Irish whiskeys produced at the Midleton distillery. After ageing for almost two decades, these whiskeys are married together and spend their final finishing period in our original home, at the Jameson Distillery Bow Street in Dublin. Launched in 2018, this whiskey is our rarest release and is bottled once per year, at cask strength.  Official tasting notes by Billy Leighton, Master Blender at the Midleton Distillery:Nose: Rich wood-driven influence with deep toffee notes and spice.Taste: Toffee and oak remain consistent with hints of leather and vanilla along with a subtle sherry nuttiness creating depth and complexity.Finish: Long and full with the sweet toffee notes slowly fading while the toasted oak and spice linger throughout until the very end.","Jameson’s first ever cask strength release, this 18 Year Old is presented at 55.3% and finished its maturation at the live distillation house in the Jameson Distillery Bow Street, whose name it bears.My tasting notes:Appearance: Full bright gold (10/20), fine tears and thin legs.Nose: Sweet honey and grassy barley, a little spirit burn belies its strength, rich toffee, with a slight menthol, lemon and almost liqourice edge precede sugary spiced oak woodTaste: Creamy toffee, butterscotch, apple and blackberry compote, wood spice, tobacco leaf and leather, vanilla creme brulee with freshly grated nutmeg and almost cayenne pepper spice with a sweet honey undercurrent, fruit & nut chocolate bars and toasted oak shavings.Finish: Long, sweet vanilla essence and toffee fade through fudge to spiced oak and piqaunte bramble jelly", £170
